Train No,Station Code,Halt
15115,CH,5
15115,MB,15
15115,AMRO,2
15115,HPU,5
15115,GZB,2
15115,DSA,2
15115,DLI,725
15116,DLI,120
15116,DSA,2
15116,GZB,2
15116,HPU,2
15116,AMRO,2
15116,MB,8
15116,CH,5
15116,AO,2
15116,SPN,5
15116,HRI,3
15116,LKO,10
15116,FD,5
15116,SHG,5
15116,JNU,25
15116,MFJ,2
15116,DHE,2
15116,ARJ,2
15116,GCT,6
15116,YFP,2
15116,BUI,5
15116,CPR,0
15117,MUV,120
15117,MBS,2
15117,GYN,2
15117,JI,2
15117,ALY,2
15117,ALD,30
15117,STA,10
15117,MYR,2
15117,KTE,5
15117,SHR,2
15117,JBP,0
15118,JBP,120
15118,SHR,2
15118,KTE,5
15118,MYR,2
15118,STA,10
15118,ALD,30
15118,ALY,2
15118,GYN,2
15118,MBS,2
15118,MUV,0
15119,RMM,120
15119,RMD,2
15119,PMK,1
15119,MNM,5
15119,SVGA,1
15119,DKO,1
15119,KKDI,1
15119,PDKT,1
15119,TPJ,5
15119,TJ,2
15119,KMU,2
15119,MV,2
15119,SY,1
15119,CDM,1
15119,CUPJ,1
15119,VM,5
15119,CGL,2
15119,MS,20
15119,GDR,2
15119,NLR,1
15119,OGL,1
15119,TEL,1
15119,BZA,15
15119,WL,5
15119,RDM,1
15119,SKZR,1
15119,BPQ,10
15119,CD,1
15119,SEGM,1
15119,NGP,10
15119,ET,10
15119,JBP,5
15119,KTE,5
15119,STA,10
15119,ALD,25
15119,GYN,2
15119,MUV,1155
15120,MUV,120
15120,GYN,2
15120,ALD,50
15120,STA,10
15120,KTE,5
15120,JBP,10
15120,ET,10
15120,NGP,10
15120,SEGM,2
15120,CD,3
15120,BPQ,10
15120,SKZR,1
15120,RDM,1
15120,WL,2
15120,BZA,10
15120,TEL,2
15120,OGL,2
15120,NLR,2
15120,GDR,2
15120,MS,15
15120,CGL,2
15120,VM,5
15120,CUPJ,1
15120,CDM,2
15120,SY,1
15120,MV,2
15120,KMU,2
15120,TJ,2
15120,TPJ,10
15120,PDKT,1
15120,KKDI,1
15120,DKO,1
15120,SVGA,1
15120,MNM,2
15120,PMK,1
15120,RMD,1
15120,RMM,0
15159,CPR,120
15159,SIP,2
15159,ROI,1
15159,STW,2
15159,BUI,5
15159,PEP,2
15159,CBN,2
15159,KMDR,1
15159,YFP,2
15159,GCT,5
15159,NDJ,2
15159,ARJ,2
15159,SRNT,2
15159,BCY,2
15159,BSB,15
15159,BOY,2
15159,JNH,2
15159,PLP,2
15159,PRG,2
15159,ALD,25
15159,NYN,2
15159,SRJ,2
15159,BRG,1
15159,DBR,2
15159,MKP,5
15159,MJG,2
15159,JTW,2
15159,STA,10
15159,UHR,2
15159,MYR,2
15159,KTE,20
15159,CHD,2
15159,UMR,2
15159,BRS,2
15159,SDL,5
15159,BUH,2
15159,AAL,2
15159,APR,5
15159,PND,2
15159,BIG,2
15159,KGB,2
15159,USL,2
15159,BSP,20
15159,BYL,2
15159,BYT,2
15159,TLD,2
15159,R,10
15159,BPHB,2
15159,BQR,18
15159,DURG,0
15160,DURG,120
15160,BPHB,2
15160,R,10
15160,TLD,2
15160,BYT,2
15160,BYL,2
15160,BSP,20
15160,USL,2
15160,KGB,2
15160,BIG,2
15160,PND,2
15160,APR,5
15160,AAL,2
15160,BUH,2
15160,SDL,5
15160,BRS,2
15160,UMR,2
15160,CHD,2
15160,KTE,20
15160,MYR,2
15160,UHR,2
15160,STA,5
15160,JTW,2
15160,MJG,2
15160,MKP,5
15160,DBR,1
15160,BRG,1
15160,SRJ,2
15160,NYN,2
15160,ALD,30
15160,PRG,2
15160,PLP,2
15160,JNH,2
15160,BOY,2
15160,BSB,15
15160,BCY,2
15160,ARJ,2
15160,GCT,5
15160,YFP,2
15160,KMDR,2
15160,CBN,2
15160,BUI,5
15160,STW,2
15160,ROI,2
15160,SIP,2
15160,CPR,0
15201,PPTA,120
15201,PHLG,2
15201,SEE,5
15201,HJP,5
15201,BNR,2
15201,GRL,2
15201,MFP,35
15201,MTR,2
15201,MAI,2
15201,CAA,2
15201,PPA,2
15201,BMKI,5
15201,SGL,25
15201,DRQ,1
15201,RGH,2
15201,MSDH,1
15201,RXL,15
15202,RXL,120
15202,MSDH,1
15202,RGH,2
15202,DRQ,1
15202,SGL,25
15202,BMKI,5
15202,PPA,2
15202,CAA,2
15202,MAI,2
15202,MTR,2
15202,MFP,25
15202,GRL,2
15202,BNR,2
15202,HJP,5
15202,SEE,5
15202,PHLG,2
15202,PPTA,0
15203,BJU,120
15203,BCA,2
15203,DSS,2
15203,SPJ,5
15203,KRBP,1
15203,DOL,2
15203,MFP,5
15203,HJP,5
15203,SEE,5
15203,DGA,2
15203,CPR,10
15203,SV,10
15203,MW,2
15203,BHTR,2
15203,BTT,5
15203,DEOS,2
15203,GB,2
15203,CC,2
15203,GKP,10
15203,JTB,2
15203,SWA,2
15203,MHH,2
15203,KLD,2
15203,MND,2
15203,BST,3
15203,BV,2
15203,MSW,2
15203,MUR,2
15203,GD,5
15203,CLJ,2
15203,JLD,2
15203,BUW,2
15203,BBK,2
15203,GTNR,2
15203,BNZ,2
15203,LC,2
15203,LJN,0
15204,LJN,120
15204,LC,2
15204,BNZ,2
15204,GTNR,2
15204,BBK,2
15204,BUW,2
15204,JLD,2
15204,CLJ,2
15204,GD,5
15204,MUR,2
15204,MSW,2
15204,BV,2
15204,BST,3
15204,MND,2
15204,KLD,2
15204,MHH,2
15204,SWA,2
15204,GKP,15
15204,GKC,2
15204,CC,2
15204,GB,2
15204,DEOS,5
15204,BTT,3
15204,BHTR,2
15204,MW,2
15204,SV,10
15204,CPR,10
15204,DGA,2
15204,SEE,5
15204,HJP,5
15204,MFP,5
15204,DOL,2
15204,KRBP,2
15204,SPJ,5
15204,DSS,2
15204,BCA,2
15204,BJU,0
15205,LJN,120
15205,ON,2
15205,CNB,10
15205,GOY,2
15205,CNJW,2
15205,BZM,2
15205,KTRR,2
15205,PTRE,2
15205,GTM,2
15205,HAR,2
15205,BSZ,2
15205,RGU,2
15205,ICL,2
15205,BNDA,10
15205,KHU,2
15205,ATE,2
15205,SWC,2
15205,CKTD,5
15205,MKP,25
15205,MJG,2
15205,JTW,2
15205,STA,10
15205,UHR,2
15205,MYR,5
15205,JKE,2
15205,KTE,5
15205,SHR,2
15205,JBP,0
15206,JBP,120
15206,SHR,2
15206,KTE,5
15206,JKE,3
15206,MYR,2
15206,UHR,2
15206,STA,10
15206,JTW,2
15206,MJG,2
15206,MKP,30
15206,CKTD,2
15206,SWC,2
15206,ATE,2
15206,KHU,2
15206,BNDA,10
15206,ICL,2
15206,RGU,2
15206,BSZ,2
15206,HAR,2
15206,GTM,2
15206,PTRE,2
15206,KTRR,2
15206,BZM,2
15206,GOY,2
15206,CNB,10
15206,ON,2
15206,LJN,0
15209,SHC,120
15209,SBV,2
15209,KFA,2
15209,MNE,2
15209,KGG,2
15209,LKN,2
15209,BGS,2
15209,BJU,20
15209,BCA,2
15209,VPDA,2
15209,MOG,2
15209,SPP,5
15209,MNO,2
15209,DES,2
15209,AYRN,2
15209,HJP,5
15209,SEE,5
15209,DGA,2
15209,CPR,10
15209,EKMA,2
15209,DDA,2
15209,SV,5
15209,MW,2
15209,BTT,5
15209,DEOS,5
15209,GKP,20
15209,BST,3
15209,GD,10
15209,BUW,5
15209,SCC,10
15209,MINJ,2
15209,BE,5
15209,RMU,2
15209,MB,25
15209,NBD,2
15209,LRJ,2
15209,SRE,5
15209,YJUD,2
15209,UMB,10
15209,RPJ,2
15209,SIR,2
15209,DDL,1
15209,LDH,10
15209,PHR,2
15209,PGW,2
15209,JUC,5
15209,BEAS,2
15209,ASR,0
15210,ASR,120
15210,BEAS,2
15210,JUC,5
15210,PGW,2
15210,PHR,2
15210,LDH,10
15210,DDL,2
15210,SIR,3
15210,RPJ,2
15210,UMB,10
15210,YJUD,2
15210,SRE,10
15210,LRJ,2
15210,NBD,2
15210,MB,25
15210,RMU,2
15210,BE,5
15210,MINJ,2
15210,SCC,10
15210,BUW,5
15210,GD,15
15210,BST,5
15210,GKP,10
15210,DEOS,5
15210,BTT,5
15210,MW,2
15210,SV,5
15210,DDA,2
15210,EKMA,2
15210,CPR,15
15210,DGA,2
15210,SEE,5
15210,HJP,5
15210,AYRN,2
15210,DES,2
15210,MNO,2
15210,SPP,3
15210,MOG,2
15210,VPDA,2
15210,BCA,2
15210,BJU,20
15210,BGS,2
15210,LKN,2
15210,KGG,3
15210,MNE,2
15210,KFA,2
15210,SBV,2
15210,SHC,0
15211,DBG,120
15211,LSI,5
15211,HYT,2
15211,SPJ,23
15211,KPGM,2
15211,DOL,2
15211,MFP,10
15211,MTR,2
15211,MAI,2
15211,CAA,2
15211,BMKI,5
15211,SGL,2
15211,BTH,5
15211,CAI,2
15211,NKE,5
15211,HIR,2
15211,BUG,5
15211,KZA,2
15211,SBZ,2
15211,GH,2
15211,CPJ,5
15211,PPC,2
15211,GKP,10
15211,BST,3
15211,GD,15
15211,BUW,5
15211,MMB,2
15211,SCC,10
15211,SPC,5
15211,MINJ,2
15211,SPN,3
15211,BE,5
15211,MB,10
15211,NBD,5
15211,LRJ,5
15211,SRE,10
15211,YJUD,2
15211,UMB,10
15211,RPJ,2
15211,SIR,2
15211,DDL,2
15211,LDH,5
15211,PHR,2
15211,PGW,2
15211,JRC,2
15211,JUC,7
15211,BEAS,2
15211,ASR,0
15212,ASR,120
15212,BEAS,2
15212,JUC,7
15212,PGW,2
15212,PHR,2
15212,LDH,10
15212,DDL,2
15212,SIR,2
15212,RPJ,1
15212,UMB,10
15212,YJUD,5
15212,SRE,15
15212,LRJ,5
15212,NBD,5
15212,MB,8
15212,BE,3
15212,SPN,3
15212,MINJ,2
15212,SPC,5
15212,SCC,10
15212,MMB,2
15212,BUW,5
15212,GD,15
15212,BST,3
15212,GKP,15
15212,CPJ,5
15212,GH,2
15212,SBZ,2
15212,KZA,2
15212,BUG,5
15212,HIR,2
15212,NKE,5
15212,CAI,2
15212,BTH,5
15212,SGL,2
15212,BMKI,5
15212,CAA,2
15212,MAI,2
15212,MTR,2
15212,MFP,10
15212,DOL,2
15212,KPGM,2
15212,SPJ,30
15212,HYT,2
15212,LSI,5
15212,DBG,0
15215,MFP,120
15215,MTR,2
15215,MAI,2
15215,CAA,2
15215,PPA,2
15215,BMKI,5
15215,SGL,5
15215,MJL,2
15215,BTH,5
15215,KUMB,2
15215,CAI,2
15215,SAHI,2
15215,NKE,0
15216,NKE,120
15216,SAHI,2
15216,CAI,2
15216,KUMB,2
15216,BTH,2
15216,MJL,2
15216,SGL,5
15216,BMKI,5
15216,PPA,2
15216,CAA,2
15216,MAI,2
15216,MTR,2
15216,MFP,0
15227,YPR,120
15227,KJM,2
15227,BWT,2
15227,JTJ,10
15227,KPD,40
15227,AJJ,2
15227,MAS,30
15227,BZA,15
15227,RJY,2
15227,VSKP,20
15227,VZM,2
15227,CHE,2
15227,PSA,2
15227,BAM,5
15227,BALU,2
15227,KUR,20
15227,BBS,5
15227,CTC,5
15227,JJKR,2
15227,BHC,2
15227,BLS,2
15227,KGP,15
15227,SRC,2
15227,HWH,30
15227,BHP,5
15227,RPH,2
15227,PKR,2
15227,MLDT,15
15227,KDPR,1
15227,KIR,15
15227,NNA,2
15227,KGG,2
15227,BGS,2
15227,BJU,10
15227,SPJ,5
15227,MFP,0
15228,MFP,120
15228,SPJ,5
15228,BJU,10
15228,BGS,2
15228,KGG,5
15228,NNA,2
15228,KIR,10
15228,KDPR,1
15228,MLDT,10
15228,PKR,1
15228,RPH,2
15228,BHP,5
15228,HWH,20
15228,KGP,45
15228,BLS,5
15228,BHC,2
15228,JJKR,2
15228,CTC,5
15228,BBS,5
15228,KUR,20
15228,BALU,2
15228,BAM,5
15228,PSA,2
15228,CHE,2
15228,VZM,5
15228,VSKP,20
15228,RJY,2
15228,BZA,2
15228,MAS,25
15228,AJJ,2
15228,KPD,2
15228,JTJ,5
15228,BWT,2
15228,KJM,2
15228,YPR,0
15231,BJU,120
15231,SPJ,8
15231,MFP,5
15231,HJP,5
15231,SEE,2
15231,CPR,10
15231,BUI,5
15231,GCT,5
15231,ARJ,5
15231,KCT,1
15231,JNU,5
15231,BSB,10
15231,MZP,5
15231,BDL,2
15231,ACOI,2
15231,SRJ,2
15231,MKP,2
15231,STA,10
15231,MYR,2
15231,KTE,20
15231,UMR,2
15231,SDL,5
15231,APR,5
15231,PND,5
15231,USL,10
15231,BYT,2
15231,R,10
15231,DURG,5
15231,RJN,2
15231,DGG,2
15231,AGN,2
15231,G,0
15232,G,120
15232,AGN,2
15232,DGG,2
15232,RJN,2
15232,DURG,5
15232,R,10
15232,BYT,2
15232,USL,10
15232,PND,5
15232,APR,5
15232,SDL,5
15232,UMR,2
15232,KTE,10
15232,MYR,2
15232,STA,10
15232,MKP,2
15232,SRJ,2
15232,ACOI,2
15232,BDL,2
15232,MZP,2
15232,BSB,10
15232,JNU,5
15232,MFJ,1
15232,KCT,2
15232,DHE,1
15232,ARJ,1
15232,GCT,5
15232,BUI,5
15232,CPR,10
15232,SEE,5
15232,HJP,5
15232,MFP,5
15232,SPJ,5
15232,BJU,930
15233,KOAA,120
15233,DAKE,1
15233,BWN,5
15233,DGR,1
15233,ASN,1
15233,JSME,1
15233,JAJ,5
15233,BJU,20
15233,SPJ,8
15233,DBG,0
15234,DBG,120
15234,SPJ,5
15234,BJU,20
15234,JAJ,5
15234,JSME,2
15234,ASN,5
15234,DGR,2
15234,BWN,5
15234,DAKE,1
15234,KOAA,0
15235,HWH,120
15235,BWN,5
15235,DGR,1
15235,ASN,1
15235,CRJ,2
15235,MDP,5
15235,JSME,5
15235,JAJ,5
15235,BJU,20
15235,SPJ,5
15235,DBG,0
15236,DBG,120
15236,SPJ,5
15236,BJU,20
15236,JAJ,5
15236,JSME,5
15236,MDP,5
15236,CRJ,2
15236,ASN,5
15236,DGR,2
15236,BWN,5
15236,HWH,0
15267,RXL,120
15267,SGL,20
15267,BMKI,5
15267,MFP,25
15267,HJP,5
15267,SEE,2
15267,DGA,2
15267,CPR,10
15267,BUI,5
15267,GCT,5
15267,ARJ,5
15267,BSB,15
15267,GYN,2
15267,HDK,2
15267,ALD,25
15267,STA,10
15267,KTE,5
15267,JBP,10
15267,PPI,2
15267,KNW,5
15267,BSL,10
15267,NK,3
15267,KYN,3
15267,LTT,0
15268,LTT,120
15268,KYN,3
15268,NK,5
15268,BSL,10
15268,KNW,5
15268,PPI,2
15268,JBP,10
15268,KTE,5
15268,STA,10
15268,ALD,22
15268,GYN,2
15268,BSB,15
15268,ARJ,5
15268,GCT,5
15268,BUI,5
15268,CPR,10
15268,DGA,2
15268,SEE,2
15268,HJP,5
15268,MFP,30
15268,BMKI,5
15268,SGL,25
15268,RXL,0
15269,MFP,120
15269,HJP,5
15269,SEE,2
15269,CPR,10
15269,SV,5
15269,BTT,5
15269,DEOS,5
15269,GKP,10
15269,KLD,2
15269,BST,3
15269,GD,10
15269,LKO,15
15269,CNB,10
15269,TDL,5
15269,AF,25
15269,AH,2
15269,BTE,2
15269,JP,15
15269,FL,2
15269,AII,10
15269,MJ,2
15269,ABR,10
15269,PNU,2
15269,MSH,4
15269,ADI,0
15270,ADI,120
15270,MSH,2
15270,PNU,2
15270,ABR,10
15270,MJ,2
15270,AII,10
15270,FL,2
15270,JP,10
15270,BTE,5
15270,AH,2
15270,AF,10
15270,TDL,5
15270,CNB,10
15270,LKO,10
15270,GD,5
15270,BST,3
15270,KLD,2
15270,GKP,15
15270,DEOS,5
15270,BTT,5
15270,SV,5
15270,CPR,10
15270,SEE,2
15270,HJP,5
15270,MFP,0
15271,HWH,120
15271,BWN,5
15271,DGR,1
15271,RNG,1
15271,ASN,1
15271,CRJ,1
15271,MDP,1
15271,JSME,5
15271,JAJ,5
15271,BJU,20
15271,SPJ,5
15271,MFP,0
15272,MFP,120
15272,SPJ,5
15272,BJU,20
15272,JAJ,5
15272,JSME,5
15272,MDP,5
15272,CRJ,2
15272,ASN,5
15272,RNG,2
15272,DGR,2
15272,BWN,5
15272,HWH,0
15273,RXL,120
15273,RGH,3
15273,SGL,5
15273,MJL,2
15273,BTH,5
15273,CAI,2
15273,NKE,5
15273,HIR,2
15273,BRU,2
15273,BUG,5
15273,PNYA,2
15273,KZA,2
15273,SBZ,3
15273,GH,3
15273,CPJ,5
15273,PPC,2
15273,GKP,15
15273,KLD,2
15273,BST,3
15273,BV,2
15273,MSW,2
15273,MUR,2
15273,GD,10
15273,CLJ,2
15273,JLD,2
15273,BUW,5
15273,TSF,2
15273,MMB,1
15273,BVN,2
15273,SCC,10
15273,SPC,5
15273,ROZA,5
15273,SPN,2
15273,BLPU,2
15273,BE,5
15273,RMU,2
15273,MB,8
15273,AMRO,2
15273,GJL,2
15273,GMS,2
15273,HPU,10
15273,PKW,2
15273,GZB,2
15273,SBB,2
15273,ANVT,0
15274,ANVT,120
15274,SBB,2
15274,GZB,2
15274,PKW,2
15274,HPU,2
15274,GMS,2
15274,GJL,2
15274,AMRO,2
15274,MB,8
15274,RMU,2
15274,BE,5
15274,BLPU,2
15274,SPN,2
15274,ROZA,2
15274,SPC,5
15274,SCC,10
15274,BVN,2
15274,MMB,2
15274,TSF,2
15274,BUW,5
15274,JLD,2
15274,CLJ,2
15274,GD,5
15274,MUR,2
15274,MSW,2
15274,BV,2
15274,BST,3
15274,KLD,2
15274,GKP,15
15274,PPC,2
15274,CPJ,6
15274,GH,2
15274,SBZ,2
15274,KZA,2
15274,PNYA,2
15274,BUG,5
15274,BRU,2
15274,HIR,2
15274,NKE,5
15274,CAI,2
15274,BTH,5
15274,MJL,2
15274,SGL,5
15274,RGH,2
15274,RXL,0
15275,SHC,120
15275,SBV,2
15275,KFA,2
15275,DHT,2
15275,MNE,2
15275,KGG,3
15275,BGS,2
15275,BJU,0
15276,BJU,120
15276,BGS,2
15276,KGG,5
15276,MNE,2
15276,DHT,2
15276,KFA,2
15276,SBV,2
15276,SHC,995
15279,SHC,120
15279,SBV,2
15279,MNE,2
15279,KGG,5
15279,BGS,2
15279,BJU,20
15279,SPP,2
15279,HJP,5
15279,SEE,2
15279,CPR,10
15279,SV,5
15279,BTT,2
15279,DEOS,1
15279,GKP,15
15279,BST,3
15279,GD,5
15279,LKO,10
15279,SPN,3
15279,BE,3
15279,MB,10
15279,GZB,2
15279,ANVT,0
15280,ANVT,120
15280,GZB,2
15280,MB,10
15280,BE,3
15280,SPN,3
15280,LKO,10
15280,GD,15
15280,BST,3
15280,GKP,10
15280,DEOS,2
15280,BTT,5
15280,SV,5
15280,CPR,10
15280,SEE,2
15280,HJP,5
15280,SPP,2
15280,BJU,20
15280,BGS,5
15280,KGG,5
15280,MNE,2
15280,SBV,2
15280,SHC,0
15283,KIR,120
15283,PRNA,5
15283,BNKI,2
15283,MRIJ,2
15283,DMH,2
15283,SHC,25
15283,SBM,2
15283,SBV,2
15283,MNE,2
15283,KGG,2
15283,SLNA,2
15283,HPO,2
15283,ROA,2
15283,SPJ,10
15283,LSI,5
15283,DBG,10
15283,SKI,5
15283,MBI,5
15283,JYG,0
15284,JYG,120
15284,MBI,5
15284,SKI,5
15284,DBG,10
15284,LSI,2
15284,SPJ,10
15284,ROA,2
15284,HPO,2
15284,SLNA,2
15284,KGG,5
15284,MNE,2
15284,SBV,2
15284,SBM,2
15284,SHC,25
15284,DMH,2
15284,MRIJ,2
15284,BNKI,2
15284,PRNA,5
15284,KIR,0
15417,APDJ,120
15417,APD,1
15417,NCB,2
15417,TFGN,1
15417,BXHT,1
15417,AGMN,1
15417,GUP,2
15417,DBB,60
15417,GKJ,25
15417,BSI,1
15417,TPK,1
15417,SPX,2
15417,FKM,5
15417,KOJ,2
15417,NBQ,10
15417,JPZ,1
15417,GLPT,2
15417,KYQ,2
15417,GHY,35
15417,JID,12
15417,CPK,5
15417,SCE,2
15417,NGAN,2
15417,AONI,2
15417,JKB,2
15417,SHTT,0
15418,SHTT,120
15418,JKB,2
15418,AONI,2
15418,NGAN,2
15418,SCE,2
15418,CPK,5
15418,JID,2
15418,GHY,25
15418,KYQ,2
15418,GLPT,2
15418,JPZ,1
15418,NBQ,10
15418,KOJ,2
15418,FKM,5
15418,SPX,2
15418,TPK,1
15418,BSI,1
15418,GKJ,25
15418,GUP,2
15418,DBB,30
15418,AGMN,1
15418,BXHT,1
15418,TFGN,1
15418,NCB,2
15418,APD,1
15418,APDJ,0
15463,BLGT,120
15463,GRMP,2
15463,BNDP,5
15463,GZO,2
15463,EKI,20
15463,SM,2
15463,BKRD,2
15463,HCR,2
15463,BOE,2
15463,DLK,2
15463,KNE,2
15463,AUB,2
15463,TKG,1
15463,BORA,1
15463,SGUJ,360
15464,SGUJ,120
15464,BORA,1
15464,TKG,2
15464,AUB,2
15464,KNE,2
15464,DLK,2
15464,BOE,2
15464,HCR,2
15464,BKRD,2
15464,SM,2
15464,EKI,20
15464,GZO,2
15464,BNDP,5
15464,GRMP,2
15464,BLGT,575
15483,APDJ,120
15483,HSA,2
15483,DLO,2
15483,BNV,5
15483,NMZ,5
15483,SGUJ,5
15483,NJP,15
15483,AUB,2
15483,KNE,5
15483,DLK,2
15483,BOE,2
15483,AZR,2
15483,LAV,2
15483,KIR,30
15483,SMO,2
15483,CRR,2
15483,KUE,2
15483,NNA,2
15483,THB,2
15483,NNR,2
15483,PSR,2
15483,MSK,2
15483,MNE,2
15483,KGG,3
15483,SKJ,2
15483,LKN,2
15483,BGS,3
15483,BJU,5
15483,MKA,2
15483,BKP,2
15483,PNBE,25
15483,DNR,2
15483,ARA,2
15483,BXR,2
15483,MGS,10
15483,MZP,5
15483,BDL,2
15483,NYN,2
15483,ALD,15
15483,FTP,3
15483,CNB,10
15483,PNK,2
15483,RURA,2
15483,JJK,2
15483,PHD,2
15483,ULD,2
15483,BNT,2
15483,ETW,5
15483,SKB,5
15483,FZD,5
15483,TDL,10
15483,JLS,2
15483,HRS,1
15483,ALJN,5
15483,KRJ,3
15483,GZB,2
15483,DSA,2
15483,DLI,0
15484,DLI,120
15484,DSA,2
15484,GZB,2
15484,CHL,2
15484,KRJ,2
15484,ALJN,5
15484,HRS,3
15484,JLS,2
15484,TDL,8
15484,FZD,5
15484,SKB,5
15484,ETW,5
15484,BNT,2
15484,ULD,2
15484,PHD,2
15484,JJK,2
15484,RURA,2
15484,PNK,2
15484,CNB,8
15484,FTP,5
15484,ALD,10
15484,NYN,2
15484,BDL,2
15484,MZP,5
15484,MGS,15
15484,BXR,2
15484,ARA,2
15484,DNR,2
15484,PNBE,25
15484,BKP,2
15484,MKA,2
15484,BJU,5
15484,BGS,5
15484,LKN,2
15484,SKJ,2
15484,KGG,5
15484,MNE,2
15484,MSK,2
15484,PSR,2
15484,NNR,2
15484,THB,2
15484,NNA,2
15484,KUE,2
15484,CRR,2
15484,SMO,2
15484,KIR,25
15484,LAV,2
15484,AZR,2
15484,BOE,2
15484,DLK,2
15484,KNE,5
15484,AUB,2
15484,NJP,15
15484,SGUJ,10
15484,NMZ,5
15484,BNV,5
15484,DLO,2
15484,HSA,2
15484,APDJ,0
15529,SHC,120
15529,SBV,2
15529,MNE,2
15529,KGG,2
15529,BGS,2
15529,BJU,10
15529,SPJ,5
15529,MFP,5
15529,BMKI,5
15529,SGL,2
15529,BTH,5
15529,NKE,5
15529,HIR,2
15529,BUG,2
15529,CPJ,5
15529,GKP,10
15529,BST,3
15529,MUR,2
15529,GD,10
15529,SCC,10
15529,CH,5
15529,MB,10
15529,HPU,5
15529,GZB,2
15529,ANVT,0
15530,ANVT,120
15530,GZB,2
15530,HPU,5
15530,MB,10
15530,CH,5
15530,SCC,10
15530,GD,10
15530,MUR,2
15530,BST,3
15530,GKP,15
15530,CPJ,5
15530,BUG,2
15530,HIR,2
15530,NKE,5
15530,BTH,5
15530,SGL,5
15530,BMKI,5
15530,MFP,5
15530,SPJ,5
15530,BJU,10
15530,BGS,2
15530,KGG,5
15530,MNE,2
15530,SBV,2
15530,SHC,0
15531,SHC,120
15531,SBV,2
15531,MNE,2
15531,KGG,5
15531,HPO,2
15531,ROA,2
15531,SPJ,5
15531,MFP,5
15531,HJP,5
15531,SEE,2
15531,CPR,20
15531,SV,5
15531,BTT,5
15531,DEOS,5
15531,GKP,20
15531,BST,3
15531,GD,10
15531,SCC,10
15531,BE,5
15531,MB,10
15531,LRJ,2
15531,SRE,5
15531,UMB,5
15531,CDG,20
15531,LDH,25
15531,JUC,5
15531,BEAS,2
15531,ASR,525
15532,ASR,120
15532,BEAS,2
15532,JUC,5
15532,LDH,10
15532,CDG,30
15532,UMB,8
15532,SRE,10
15532,LRJ,5
15532,MB,7
15532,BE,5
15532,SCC,10
15532,GD,10
15532,BST,3
15532,GKP,15
15532,DEOS,5
15532,BTT,5
15532,SV,5
15532,CPR,10
15532,SEE,2
15532,HJP,5
15532,MFP,5
15532,SPJ,5
15532,ROA,2
15532,HPO,2
15532,KGG,5
15532,MNE,2
15532,SBV,2
15532,SHC,0
15547,JYG,120
15547,MBI,5
15547,SKI,5
15547,DBG,10
15547,SPJ,5
15547,BJU,10
15547,PNC,2
15547,PNBE,10
15547,MGS,15
15547,MZP,5
15547,ACOI,2
15547,STA,10
15547,KTE,5
15547,JBP,10
15547,ET,15
15547,KNW,5
15547,BSL,10
15547,MMR,5
15547,KYN,3
15547,LTT,0
15548,LTT,120
15548,KYN,3
15548,MMR,5
15548,BSL,10
15548,KNW,5
15548,ET,10
15548,JBP,10
15548,KTE,5
15548,STA,10
15548,ACOI,5
15548,MZP,5
15548,MGS,15
15548,PNBE,10
15548,PNC,2
15548,BJU,10
15548,SPJ,5
15548,DBG,10
15548,SKI,5
15548,MBI,5
15548,JYG,0
15549,JYG,120
15549,MBI,2
15549,SKI,2
15549,DBG,5
15549,SPJ,20
15549,MFP,5
15549,HJP,3
15549,SEE,2
15549,PPTA,5
15549,PNBE,0
15550,PNBE,120
15550,PPTA,5
15550,SEE,2
15550,HJP,5
15550,MFP,5
15550,SPJ,25
15550,DBG,5
15550,SKI,2
15550,MBI,2
15550,JYG,60
15559,DBG,120
15559,SPJ,20
15559,MFP,5
15559,HJP,5
15559,SEE,2
15559,CPR,10
15559,BUI,5
15559,GCT,5
15559,BSB,15
15559,MUV,5
15559,GYN,2
15559,ALY,2
15559,ALD,25
15559,STA,10
15559,KTE,5
15559,JBP,10
15559,ET,15
15559,HD,2
15559,KNW,3
15559,BSL,10
15559,AN,2
15559,NDB,5
15559,ST,10
15559,BH,2
15559,BRC,5
15559,ANND,2
15559,ADI,0
15560,ADI,120
15560,ANND,2
15560,BRC,5
15560,BH,2
15560,ST,10
15560,NDB,10
15560,AN,2
15560,BSL,10
15560,KNW,5
15560,HD,2
15560,ET,15
15560,JBP,10
15560,KTE,5
15560,STA,10
15560,ALD,30
15560,ALY,2
15560,GYN,2
15560,MUV,5
15560,BSB,10
15560,GCT,5
15560,BUI,5
15560,CPR,5
15560,SEE,2
15560,HJP,5
15560,MFP,5
15560,SPJ,25
15560,DBG,0
15563,JYG,120
15563,DBG,5
15563,SPJ,5
15563,BJU,20
15563,MKA,2
15563,PNC,2
15563,PNBE,10
15563,ARA,2
15563,BXR,2
15563,MGS,10
15563,MZP,2
15563,ACOI,2
15563,SRJ,2
15563,STA,10
15563,KTE,5
15563,JBP,10
15563,NU,2
15563,PPI,2
15563,ET,10
15563,HD,2
15563,KNW,3
15563,BSL,10
15563,JL,3
15563,AN,2
15563,NDB,5
15563,UDN,0
15564,UDN,120
15564,NDB,5
15564,AN,2
15564,JL,5
15564,BSL,10
15564,KNW,5
15564,HD,2
15564,ET,10
15564,PPI,2
15564,NU,2
15564,JBP,10
15564,KTE,5
15564,STA,10
