,Train No,Station Code,SEQ
175056,95720,DIVA,5
175057,95720,MBQ,6
175058,95720,KLVA,7
175059,95720,TNA,8
175060,95720,MLND,9
175061,95720,VK,10
175062,95720,CLA,11
175063,95720,DR,12
175064,95720,BY,13
175065,95720,CSMT,14
175066,95721,CSMT,1
175067,95721,BY,2
175068,95721,PR,3
175069,95721,DR,4
175070,95721,MTN,5
175071,95721,CLA,6
175072,95721,GC,7
175073,95721,VK,8
175074,95721,BND,9
175075,95721,NHU,10
175076,95721,MLND,11
175077,95721,TNA,12
175078,95721,KLVA,13
175079,95721,MBQ,14
175080,95721,DIVA,15
175081,95721,KOPR,16
175082,95721,DI,17
175083,95721,THK,18
175084,95721,KYN,19
175085,95722,KYN,1
175086,95722,DI,2
175087,95722,TNA,3
175088,95722,GC,4
175089,95722,CLA,5
175090,95722,DR,6
175091,95723,DR,1
175092,95723,CLA,2
175093,95723,GC,3
175094,95723,BND,4
175095,95723,TNA,5
175096,95723,DI,6
175097,95723,KYN,7
175098,95724,KYN,1
175099,95724,DI,2
175100,95724,TNA,3
175101,95724,GC,4
175102,95724,CLA,5
175103,95724,DR,6
175104,95724,BY,7
175105,95724,CSMT,8
175106,95725,DR,1
175107,95725,CLA,2
175108,95725,GC,3
175109,95725,MLND,4
175110,95725,TNA,5
175111,95725,DI,6
175112,95725,KYN,7
175113,95726,KYN,1
175114,95726,DI,2
175115,95726,TNA,3
175116,95726,GC,4
175117,95726,CLA,5
175118,95726,DR,6
175119,95726,BY,7
175120,95726,CSMT,8
175121,95727,CSMT,1
175122,95727,BY,2
175123,95727,DR,3
175124,95727,CLA,4
175125,95727,GC,5
175126,95727,MLND,6
175127,95727,TNA,7
175128,95727,KLVA,8
175129,95727,MBQ,9
175130,95727,DIVA,10
175131,95727,KOPR,11
175132,95727,DI,12
175133,95727,THK,13
175134,95727,KYN,14
175135,95728,KYN,1
175136,95728,THK,2
175137,95728,DI,3
175138,95728,KOPR,4
175139,95728,DIVA,5
175140,95728,MBQ,6
175141,95728,KLVA,7
175142,95728,TNA,8
175143,95728,MLND,9
175144,95728,GC,10
175145,95728,CLA,11
175146,95728,DR,12
175147,95728,BY,13
175148,95728,CSMT,14
175149,95729,DR,1
175150,95729,CLA,2
175151,95729,GC,3
175152,95729,MLND,4
175153,95729,TNA,5
175154,95729,KLVA,6
175155,95729,MBQ,7
175156,95729,DIVA,8
175157,95729,KOPR,9
175158,95729,DI,10
175159,95729,THK,11
175160,95729,KYN,12
175161,95730,KYN,1
175162,95730,DI,2
175163,95730,TNA,3
175164,95730,GC,4
175165,95730,CLA,5
175166,95730,DR,6
175167,95731,CSMT,1
175168,95731,DR,2
175169,95731,CLA,3
175170,95731,VK,4
175171,95731,MLND,5
175172,95731,TNA,6
175173,95731,KLVA,7
175174,95731,MBQ,8
175175,95731,DIVA,9
175176,95731,KOPR,10
175177,95731,DI,11
175178,95731,THK,12
175179,95731,KYN,13
175180,95732,KYN,1
175181,95732,THK,2
175182,95732,DI,3
175183,95732,KOPR,4
175184,95732,DIVA,5
175185,95732,MBQ,6
175186,95732,KLVA,7
175187,95732,TNA,8
175188,95732,GC,9
175189,95732,CLA,10
175190,95732,DR,11
175191,95732,BY,12
175192,95732,CSMT,13
175193,95733,CSMT,1
175194,95733,BY,2
175195,95733,DR,3
175196,95733,CLA,4
175197,95733,GC,5
175198,95733,BND,6
175199,95733,TNA,7
175200,95733,KLVA,8
175201,95733,MBQ,9
175202,95733,DIVA,10
175203,95733,KOPR,11
175204,95733,DI,12
175205,95733,THK,13
175206,95733,KYN,14
175207,95734,KYN,1
175208,95734,DI,2
175209,95734,TNA,3
175210,95734,GC,4
175211,95734,CLA,5
175212,95734,DR,6
175213,95735,DR,1
175214,95735,CLA,2
175215,95735,GC,3
175216,95735,MLND,4
175217,95735,TNA,5
175218,95735,KLVA,6
175219,95735,MBQ,7
175220,95735,DIVA,8
175221,95735,KOPR,9
175222,95735,DI,10
175223,95735,THK,11
175224,95735,KYN,12
175225,95736,KYN,1
175226,95736,THK,2
175227,95736,DI,3
175228,95736,KOPR,4
175229,95736,DIVA,5
175230,95736,MBQ,6
175231,95736,KLVA,7
175232,95736,TNA,8
175233,95736,GC,9
175234,95736,CLA,10
175235,95736,DR,11
175236,95736,BY,12
175237,95736,CSMT,13
175238,95737,CSMT,1
175239,95737,BY,2
175240,95737,DR,3
175241,95737,CLA,4
175242,95737,GC,5
175243,95737,BND,6
175244,95737,TNA,7
175245,95737,KLVA,8
175246,95737,MBQ,9
175247,95737,DIVA,10
175248,95737,KOPR,11
175249,95737,DI,12
175250,95737,THK,13
175251,95737,KYN,14
175252,95738,KYN,1
175253,95738,THK,2
175254,95738,DI,3
175255,95738,KOPR,4
175256,95738,DIVA,5
175257,95738,MBQ,6
175258,95738,KLVA,7
175259,95738,TNA,8
175260,95738,MLND,9
175261,95738,GC,10
175262,95738,CLA,11
175263,95738,DR,12
175264,95738,BY,13
175265,95738,CSMT,14
175266,95739,CSMT,1
175267,95739,BY,2
175268,95739,DR,3
175269,95739,CLA,4
175270,95739,GC,5
175271,95739,MLND,6
175272,95739,TNA,7
175273,95739,DI,8
175274,95739,KYN,9
175275,95740,KYN,1
175276,95740,CSMT,2
175277,95741,CSMT,1
175278,95741,BY,2
175279,95741,DR,3
175280,95741,CLA,4
175281,95741,GC,5
175282,95741,MLND,6
175283,95741,TNA,7
175284,95741,KLVA,8
175285,95741,MBQ,9
175286,95741,DIVA,10
175287,95741,KOPR,11
175288,95741,DI,12
175289,95741,THK,13
175290,95741,KYN,14
175291,95742,KYN,1
175292,95742,THK,2
175293,95742,DI,3
175294,95742,KOPR,4
175295,95742,DIVA,5
175296,95742,MBQ,6
175297,95742,KLVA,7
175298,95742,TNA,8
175299,95742,MLND,9
175300,95742,VK,10
175301,95742,CLA,11
175302,95742,DR,12
175303,95742,BY,13
175304,95742,CSMT,14
175305,95743,CSMT,1
175306,95743,BY,2
175307,95743,DR,3
175308,95743,CLA,4
175309,95743,GC,5
175310,95743,VK,6
175311,95743,BND,7
175312,95743,NHU,8
175313,95743,MLND,9
175314,95743,TNA,10
175315,95743,KLVA,11
175316,95743,MBQ,12
175317,95743,DIVA,13
175318,95743,KOPR,14
175319,95743,DI,15
175320,95743,THK,16
175321,95743,KYN,17
175322,95744,KYN,1
175323,95744,DI,2
175324,95744,TNA,3
175325,95744,GC,4
175326,95744,CLA,5
175327,95744,DR,6
175328,95744,BY,7
175329,95744,CSMT,8
175330,95745,CSMT,1
175331,95745,BY,2
175332,95745,DR,3
175333,95745,CLA,4
175334,95745,GC,5
175335,95745,MLND,6
175336,95745,TNA,7
175337,95745,DI,8
175338,95745,KYN,9
175339,95746,KYN,1
175340,95746,DI,2
175341,95746,TNA,3
175342,95746,MLND,4
175343,95746,GC,5
175344,95746,CLA,6
175345,95746,DR,7
175346,95746,BY,8
175347,95746,CSMT,9
175348,95801,CSMT,1
175349,95801,BY,2
175350,95801,DR,3
175351,95801,GC,4
175352,95801,BND,5
175353,95801,TNA,6
175354,95801,KLVA,7
175355,95801,MBQ,8
175356,95801,DIVA,9
175357,95801,KOPR,10
175358,95801,DI,11
175359,95802,DI,1
175360,95802,KOPR,2
175361,95802,DIVA,3
175362,95802,MBQ,4
175363,95802,KLVA,5
175364,95802,TNA,6
175365,95802,BND,7
175366,95802,GC,8
175367,95802,CLA,9
175368,95802,DR,10
175369,95802,BY,11
175370,95802,CSMT,12
175371,95804,DI,1
175372,95804,KOPR,2
175373,95804,DIVA,3
175374,95804,MBQ,4
175375,95804,KLVA,5
175376,95804,TNA,6
175377,95804,GC,7
175378,95804,CLA,8
175379,95804,DR,9
175380,95804,BY,10
175381,95804,CSMT,11
175382,95805,CSMT,1
175383,95805,BY,2
175384,95805,DR,3
175385,95805,CLA,4
175386,95805,GC,5
175387,95805,VK,6
175388,95805,BND,7
175389,95805,MLND,8
175390,95805,TNA,9
175391,95805,KLVA,10
175392,95805,MBQ,11
175393,95805,DIVA,12
175394,95805,KOPR,13
175395,95805,DI,14
175396,95808,DI,1
175397,95808,KOPR,2
175398,95808,DIVA,3
175399,95808,MBQ,4
175400,95808,KLVA,5
175401,95808,TNA,6
175402,95808,GC,7
175403,95808,CLA,8
175404,95808,DR,9
175405,95808,BY,10
175406,95808,CSMT,11
175407,95901,CSMT,1
175408,95901,BY,2
175409,95901,DR,3
175410,95901,CLA,4
175411,95901,GC,5
175412,95901,TNA,6
175413,95902,TNA,1
175414,95902,MLND,2
175415,95902,GC,3
175416,95902,CLA,4
175417,95902,DR,5
175418,95902,BY,6
175419,95902,CSMT,7
175420,95903,CSMT,1
175421,95903,BY,2
175422,95903,DR,3
175423,95903,CLA,4
175424,95903,VK,5
175425,95903,MLND,6
175426,95903,TNA,7
175427,95904,TNA,1
175428,95904,MLND,2
175429,95904,VK,3
175430,95904,CLA,4
175431,95904,DR,5
175432,95904,BY,6
175433,95904,CSMT,7
175434,95905,CSMT,1
175435,95905,DR,2
175436,95905,CLA,3
175437,95905,MLND,4
175438,95905,TNA,5
175439,95906,TNA,1
175440,95906,MLND,2
175441,95906,VK,3
175442,95906,CLA,4
175443,95906,DR,5
175444,95906,BY,6
175445,95906,CSMT,7
175446,95907,CSMT,1
175447,95907,DR,2
175448,95907,CLA,3
175449,95907,GC,4
175450,95907,MLND,5
175451,95907,TNA,6
175452,95908,TNA,1
175453,95908,MLND,2
175454,95908,GC,3
175455,95908,CLA,4
175456,95908,DR,5
175457,95908,BY,6
175458,95908,CSMT,7
175459,95909,CSMT,1
175460,95909,DR,2
175461,95909,CLA,3
175462,95909,BND,4
175463,95909,MLND,5
175464,95909,TNA,6
175465,95910,TNA,1
175466,95910,MLND,2
175467,95910,GC,3
175468,95910,CLA,4
175469,95910,DR,5
175470,95910,BY,6
175471,95910,CSMT,7
175472,95911,CSMT,1
175473,95911,DR,2
175474,95911,VK,3
175475,95911,BND,4
175476,95911,MLND,5
175477,95911,TNA,6
175478,95912,TNA,1
175479,95912,MLND,2
175480,95912,GC,3
175481,95912,CLA,4
175482,95912,DR,5
175483,95912,BY,6
175484,95912,CSMT,7
175485,95913,CSMT,1
175486,95913,BY,2
175487,95913,DR,3
175488,95913,CLA,4
175489,95913,GC,5
175490,95913,VK,6
175491,95913,BND,7
175492,95913,NHU,8
175493,95913,MLND,9
175494,95913,TNA,10
175495,95917,CSMT,1
175496,95917,DR,2
175497,95917,VK,3
175498,95917,BND,4
175499,95917,MLND,5
175500,95917,TNA,6
175501,95919,CSMT,1
175502,95919,BY,2
175503,95919,DR,3
175504,95919,CLA,4
175505,95919,GC,5
175506,95919,VK,6
175507,95919,BND,7
175508,95919,MLND,8
175509,95919,TNA,9
175510,96001,KJT,1
175511,96001,PDI,2
175512,96002,PDI,1
175513,96002,KJT,2
175514,96003,KYN,1
175515,96003,VLDI,2
175516,96003,ULNR,3
175517,96003,ABH,4
175518,96003,BUD,5
175519,96003,VGI,6
175520,96003,NRL,7
175521,96003,BVS,8
175522,96003,KJT,9
175523,96003,PDI,10
175524,96004,PDI,1
175525,96004,KJT,2
175526,96005,KJT,1
175527,96005,PDI,2
175528,96006,PDI,1
175529,96006,KJT,2
175530,96007,KJT,1
175531,96007,PDI,2
175532,96008,PDI,1
175533,96008,KJT,2
175534,96009,KJT,1
175535,96009,PDI,2
175536,96010,PDI,1
175537,96010,KJT,2
175538,96011,KJT,1
175539,96011,PDI,2
175540,96012,PDI,1
175541,96012,KJT,2
175542,96013,KJT,1
175543,96013,PDI,2
175544,96014,PDI,1
175545,96014,KJT,2
175546,96015,KJT,1
175547,96015,PDI,2
175548,96016,PDI,1
175549,96016,KJT,2
175550,96017,KJT,1
175551,96017,PDI,2
175552,96018,PDI,1
175553,96018,KJT,2
175554,96019,KYN,1
175555,96019,VLDI,2
175556,96019,ULNR,3
175557,96019,ABH,4
175558,96019,BUD,5
175559,96019,VGI,6
175560,96019,NRL,7
175561,96019,BVS,8
175562,96019,KJT,9
175563,96019,PDI,10
175564,96020,PDI,1
175565,96020,KJT,2
175566,96020,BVS,3
175567,96020,NRL,4
175568,96020,VGI,5
175569,96020,BUD,6
175570,96020,ABH,7
175571,96020,KYN,8
175572,96022,PDI,1
175573,96022,KJT,2
175574,96101,KYN,1
175575,96101,VLDI,2
175576,96101,ULNR,3
175577,96101,ABH,4
175578,96101,BUD,5
175579,96101,VGI,6
175580,96101,NRL,7
175581,96101,BVS,8
175582,96101,KJT,9
175583,96102,KJT,1
175584,96102,BVS,2
175585,96102,NRL,3
175586,96102,VGI,4
175587,96102,BUD,5
175588,96102,ABH,6
175589,96102,KYN,7
175590,96103,KYN,1
175591,96103,VLDI,2
175592,96103,ULNR,3
175593,96103,ABH,4
175594,96103,BUD,5
175595,96103,VGI,6
175596,96103,NRL,7
175597,96103,BVS,8
175598,96103,KJT,9
175599,96104,KJT,1
175600,96104,BVS,2
175601,96104,NRL,3
175602,96104,VGI,4
175603,96104,BUD,5
175604,96104,ABH,6
175605,96104,KYN,7
175606,96105,KYN,1
175607,96105,VLDI,2
175608,96105,ULNR,3
175609,96105,ABH,4
175610,96105,BUD,5
175611,96105,VGI,6
175612,96105,NRL,7
175613,96105,BVS,8
175614,96105,KJT,9
175615,96106,KJT,1
175616,96106,BVS,2
175617,96106,NRL,3
175618,96106,VGI,4
175619,96106,BUD,5
175620,96106,ABH,6
175621,96106,KYN,7
175622,96107,KYN,1
175623,96107,VLDI,2
175624,96107,ULNR,3
175625,96107,ABH,4
175626,96107,BUD,5
175627,96107,VGI,6
175628,96107,NRL,7
175629,96107,BVS,8
175630,96107,KJT,9
175631,96108,KJT,1
175632,96108,BVS,2
175633,96108,NRL,3
175634,96108,VGI,4
175635,96108,BUD,5
175636,96108,ABH,6
175637,96108,KYN,7
175638,96109,KYN,1
175639,96109,VLDI,2
175640,96109,ULNR,3
175641,96109,ABH,4
175642,96109,BUD,5
175643,96109,VGI,6
175644,96109,NRL,7
175645,96109,BVS,8
175646,96109,KJT,9
175647,96110,KJT,1
175648,96110,BVS,2
175649,96110,NRL,3
175650,96110,VGI,4
175651,96110,BUD,5
175652,96110,ABH,6
175653,96110,KYN,7
175654,96111,KYN,1
175655,96111,VLDI,2
175656,96111,ULNR,3
175657,96111,ABH,4
175658,96111,BUD,5
175659,96111,VGI,6
175660,96111,NRL,7
175661,96111,BVS,8
175662,96111,KJT,9
175663,96112,KJT,1
175664,96112,BVS,2
175665,96112,NRL,3
175666,96112,VGI,4
175667,96112,BUD,5
175668,96112,ABH,6
175669,96112,KYN,7
175670,96113,KYN,1
175671,96113,VLDI,2
175672,96113,ULNR,3
175673,96113,ABH,4
175674,96113,BUD,5
175675,96113,VGI,6
175676,96113,NRL,7
175677,96113,BVS,8
175678,96113,KJT,9
175679,96114,KJT,1
175680,96114,BVS,2
175681,96114,NRL,3
175682,96114,VGI,4
175683,96114,BUD,5
175684,96114,ABH,6
175685,96114,KYN,7
175686,96114,THK,8
175687,96114,DI,9
175688,96114,KOPR,10
175689,96114,DIVA,11
175690,96114,MBQ,12
175691,96114,KLVA,13
175692,96114,TNA,14
175693,96114,MLND,15
175694,96114,NHU,16
175695,96114,BND,17
175696,96114,VK,18
175697,96114,GC,19
175698,96114,VVH,20
175699,96114,CLA,21
175700,96114,MTN,22
175701,96114,DR,23
175702,96114,PR,24
175703,96114,CRD,25
175704,96114,CHG,26
175705,96114,BY,27
175706,96114,SNRD,28
175707,96114,MSD,29
175708,96114,CSMT,30
175709,96115,KYN,1
175710,96115,VLDI,2
175711,96115,ULNR,3
175712,96115,ABH,4
175713,96115,BUD,5
175714,96115,VGI,6
175715,96115,NRL,7
175716,96115,BVS,8
175717,96115,KJT,9
175718,96116,KJT,1
175719,96116,BVS,2
175720,96116,NRL,3
175721,96116,VGI,4
175722,96116,BUD,5
175723,96116,ABH,6
175724,96116,KYN,7
175725,96116,THK,8
175726,96116,DI,9
175727,96116,KOPR,10
175728,96116,DIVA,11
175729,96116,MBQ,12
175730,96116,KLVA,13
175731,96116,TNA,14
175732,96116,MLND,15
175733,96116,NHU,16
175734,96116,BND,17
175735,96116,VK,18
175736,96116,GC,19
175737,96116,VVH,20
175738,96116,CLA,21
175739,96116,MTN,22
175740,96116,DR,23
175741,96116,PR,24
175742,96116,CRD,25
175743,96116,CHG,26
175744,96116,BY,27
175745,96116,SNRD,28
175746,96116,MSD,29
175747,96116,CSMT,30
175748,96117,KYN,1
175749,96117,VLDI,2
175750,96117,ULNR,3
175751,96117,ABH,4
175752,96117,BUD,5
175753,96117,VGI,6
175754,96117,NRL,7
175755,96117,BVS,8
175756,96117,KJT,9
175757,96119,KYN,1
175758,96119,VLDI,2
175759,96119,ULNR,3
175760,96119,ABH,4
175761,96119,BUD,5
175762,96119,VGI,6
175763,96119,NRL,7
175764,96119,BVS,8
175765,96119,KJT,9
175766,96121,KYN,1
175767,96121,VLDI,2
175768,96121,ULNR,3
175769,96121,ABH,4
175770,96121,BUD,5
175771,96121,VGI,6
175772,96121,NRL,7
175773,96121,BVS,8
175774,96121,KJT,9
175775,96201,KYN,1
175776,96201,VLDI,2
175777,96201,ULNR,3
175778,96201,ABH,4
175779,96201,BUD,5
175780,96202,BUD,1
175781,96202,ABH,2
175782,96202,KYN,3
175783,96203,KYN,1
175784,96203,VLDI,2
175785,96203,ULNR,3
175786,96203,ABH,4
175787,96203,BUD,5
175788,96204,BUD,1
175789,96204,ABH,2
175790,96204,KYN,3
175791,96205,KYN,1
175792,96205,VLDI,2
175793,96205,ULNR,3
175794,96205,ABH,4
175795,96205,BUD,5
175796,96206,BUD,1
175797,96206,ABH,2
175798,96206,KYN,3
175799,96207,KYN,1
175800,96207,VLDI,2
175801,96207,ULNR,3
175802,96207,ABH,4
175803,96207,BUD,5
175804,96208,BUD,1
175805,96208,ABH,2
175806,96208,KYN,3
175807,96209,KYN,1
175808,96209,VLDI,2
175809,96209,ULNR,3
175810,96209,ABH,4
175811,96209,BUD,5
175812,96210,BUD,1
175813,96210,ABH,2
175814,96210,KYN,3
175815,96211,KYN,1
175816,96211,VLDI,2
175817,96211,ULNR,3
175818,96211,ABH,4
175819,96211,BUD,5
175820,96212,BUD,1
175821,96212,ABH,2
175822,96212,KYN,3
175823,96213,KYN,1
175824,96213,VLDI,2
175825,96213,ULNR,3
175826,96213,ABH,4
175827,96213,BUD,5
175828,96214,BUD,1
175829,96214,ABH,2
175830,96214,KYN,3
175831,96215,KYN,1
175832,96215,VLDI,2
175833,96215,ULNR,3
175834,96215,ABH,4
175835,96215,BUD,5
175836,96216,BUD,1
175837,96216,ABH,2
175838,96216,KYN,3
175839,96217,KYN,1
175840,96217,VLDI,2
175841,96217,ULNR,3
175842,96217,ABH,4
175843,96217,BUD,5
175844,96218,BUD,1
175845,96218,ABH,2
175846,96218,KYN,3
175847,96219,KYN,1
175848,96219,VLDI,2
175849,96219,ULNR,3
175850,96219,ABH,4
175851,96219,BUD,5
175852,96220,BUD,1
175853,96220,ABH,2
175854,96220,KYN,3
175855,96221,KYN,1
175856,96221,VLDI,2
175857,96221,ULNR,3
175858,96221,ABH,4
175859,96221,BUD,5
175860,96222,BUD,1
175861,96222,ABH,2
175862,96222,KYN,3
175863,96223,KYN,1
175864,96223,VLDI,2
175865,96223,ULNR,3
175866,96223,ABH,4
175867,96223,BUD,5
175868,96224,BUD,1
175869,96224,ABH,2
175870,96224,KYN,3
175871,96225,KYN,1
175872,96225,VLDI,2
175873,96225,ULNR,3
175874,96225,ABH,4
175875,96225,BUD,5
175876,96226,BUD,1
175877,96226,ABH,2
175878,96226,KYN,3
175879,96227,KYN,1
175880,96227,VLDI,2
175881,96227,ULNR,3
175882,96227,ABH,4
175883,96227,BUD,5
175884,96228,BUD,1
175885,96228,ABH,2
175886,96228,KYN,3
175887,96232,BUD,1
175888,96232,ABH,2
175889,96232,KYN,3
175890,96234,BUD,1
175891,96234,ABH,2
175892,96234,KYN,3
175893,96236,BUD,1
175894,96236,ABH,2
175895,96236,KYN,3
175896,96236,THK,4
175897,96236,DI,5
175898,96236,KOPR,6
175899,96236,DIVA,7
175900,96236,MBQ,8
175901,96236,KLVA,9
175902,96236,TNA,10
175903,96236,MLND,11
175904,96236,NHU,12
175905,96236,BND,13
175906,96236,VK,14
175907,96236,GC,15
175908,96236,VVH,16
175909,96236,CLA,17
175910,96236,MTN,18
175911,96236,DR,19
175912,96236,PR,20
175913,96236,CRD,21
175914,96236,CHG,22
175915,96236,BY,23
175916,96236,SNRD,24
175917,96236,MSD,25
175918,96236,CSMT,26
175919,96301,KYN,1
175920,96301,VLDI,2
175921,96301,ULNR,3
175922,96301,ABH,4
175923,96302,ABH,1
175924,96302,KYN,2
175925,96303,KYN,1
175926,96303,VLDI,2
175927,96303,ULNR,3
175928,96303,ABH,4
175929,96304,ABH,1
175930,96304,KYN,2
175931,96305,KYN,1
175932,96305,VLDI,2
175933,96305,ULNR,3
175934,96305,ABH,4
175935,96306,ABH,1
175936,96306,KYN,2
175937,96307,KYN,1
175938,96307,VLDI,2
175939,96307,ULNR,3
175940,96307,ABH,4
175941,96308,ABH,1
175942,96308,KYN,2
175943,96309,KYN,1
175944,96309,VLDI,2
175945,96309,ULNR,3
175946,96309,ABH,4
175947,96310,ABH,1
175948,96310,KYN,2
175949,96311,KYN,1
175950,96311,VLDI,2
175951,96311,ULNR,3
175952,96311,ABH,4
175953,96312,ABH,1
175954,96312,KYN,2
175955,96313,KYN,1
175956,96313,VLDI,2
175957,96313,ULNR,3
175958,96313,ABH,4
175959,96314,ABH,1
175960,96314,KYN,2
175961,96315,KYN,1
175962,96315,VLDI,2
175963,96315,ULNR,3
175964,96315,ABH,4
175965,96316,ABH,1
175966,96316,KYN,2
175967,96317,KYN,1
175968,96317,VLDI,2
175969,96317,ULNR,3
175970,96317,ABH,4
175971,96318,ABH,1
175972,96318,KYN,2
175973,96319,KYN,1
175974,96319,VLDI,2
175975,96319,ULNR,3
175976,96319,ABH,4
175977,96320,ABH,1
175978,96320,KYN,2
175979,96321,KYN,1
175980,96321,VLDI,2
175981,96321,ULNR,3
175982,96321,ABH,4
175983,96322,ABH,1
175984,96322,KYN,2
175985,96323,KYN,1
175986,96323,VLDI,2
175987,96323,ULNR,3
175988,96323,ABH,4
175989,96324,ABH,1
175990,96324,KYN,2
175991,96325,KYN,1
175992,96325,VLDI,2
175993,96325,ULNR,3
175994,96325,ABH,4
175995,96326,ABH,1
175996,96326,KYN,2
175997,96327,KYN,1
175998,96327,VLDI,2
175999,96327,ULNR,3
176000,96327,ABH,4
176001,96328,ABH,1
176002,96328,KYN,2
176003,96329,KYN,1
176004,96329,VLDI,2
176005,96329,ULNR,3
176006,96329,ABH,4
176007,96330,ABH,1
176008,96330,KYN,2
176009,96331,KYN,1
176010,96331,VLDI,2
176011,96331,ULNR,3
176012,96331,ABH,4
176013,96332,ABH,1
176014,96332,KYN,2
176015,96333,KYN,1
176016,96333,VLDI,2
176017,96333,ULNR,3
176018,96333,ABH,4
176019,96334,ABH,1
176020,96334,KYN,2
176021,96335,KYN,1
176022,96335,VLDI,2
176023,96335,ULNR,3
176024,96335,ABH,4
176025,96336,ABH,1
176026,96336,KYN,2
176027,96336,THK,3
176028,96336,DI,4
176029,96336,KOPR,5
176030,96336,DIVA,6
176031,96336,MBQ,7
176032,96336,KLVA,8
176033,96336,TNA,9
176034,96336,MLND,10
176035,96336,NHU,11
176036,96336,BND,12
176037,96336,VK,13
176038,96336,GC,14
176039,96336,VVH,15
176040,96336,CLA,16
176041,96336,MTN,17
176042,96336,DR,18
176043,96336,PR,19
176044,96336,CRD,20
176045,96336,CHG,21
176046,96336,BY,22
176047,96336,SNRD,23
176048,96336,MSD,24
176049,96336,CSMT,25
176050,96337,KYN,1
176051,96337,VLDI,2
176052,96337,ULNR,3
176053,96337,ABH,4
176054,96339,KYN,1
176055,96339,VLDI,2
176056,96339,ULNR,3
176057,96339,ABH,4
176058,96341,KYN,1
176059,96341,VLDI,2
176060,96341,ULNR,3
176061,96341,ABH,4
176062,96343,KYN,1
176063,96343,VLDI,2
176064,96343,ULNR,3
176065,96343,ABH,4
176066,96345,KYN,1
176067,96345,VLDI,2
176068,96345,ULNR,3
176069,96345,ABH,4
176070,96401,KYN,1
176071,96401,SHAD,2
176072,96401,ABY,3
176073,96401,TLA,4
176074,96401,KDV,5
176075,96401,VSD,6
176076,96401,ASO,7
176077,96401,ATG,8
176078,96401,THS,9
176079,96401,KE,10
176080,96401,OMB,11
176081,96401,KSRA,12
176082,96402,KSRA,1
176083,96402,OMB,2
176084,96402,KE,3
176085,96402,THS,4
176086,96402,ATG,5
176087,96402,ASO,6
176088,96402,VSD,7
176089,96402,KDV,8
176090,96402,TLA,9
176091,96402,KYN,10
176092,96403,KYN,1
176093,96403,SHAD,2
176094,96403,ABY,3
176095,96403,TLA,4
176096,96403,KDV,5
176097,96403,VSD,6
176098,96403,ASO,7
176099,96403,ATG,8
176100,96403,THS,9
176101,96403,KE,10
176102,96403,OMB,11
176103,96403,KSRA,12
176104,96404,KSRA,1
176105,96404,OMB,2
176106,96404,KE,3
176107,96404,THS,4
176108,96404,ATG,5
176109,96404,ASO,6
176110,96404,VSD,7
176111,96404,KDV,8
176112,96404,TLA,9
176113,96404,KYN,10
176114,96405,KYN,1
176115,96405,SHAD,2
176116,96405,ABY,3
176117,96405,TLA,4
176118,96405,KDV,5
176119,96405,VSD,6
176120,96405,ASO,7
176121,96405,ATG,8
176122,96405,THS,9
176123,96405,KE,10
176124,96405,OMB,11
176125,96405,KSRA,12
176126,96406,KSRA,1
176127,96406,OMB,2
176128,96406,KE,3
176129,96406,THS,4
176130,96406,ATG,5
176131,96406,ASO,6
176132,96406,VSD,7
176133,96406,KDV,8
176134,96406,TLA,9
176135,96406,KYN,10
176136,96407,KYN,1
176137,96407,SHAD,2
176138,96407,ABY,3
176139,96407,TLA,4
176140,96407,KDV,5
176141,96407,VSD,6
176142,96407,ASO,7
176143,96407,ATG,8
176144,96407,THS,9
176145,96407,KE,10
176146,96407,OMB,11
176147,96407,KSRA,12
176148,96409,KYN,1
176149,96409,SHAD,2
176150,96409,ABY,3
176151,96409,TLA,4
176152,96409,KDV,5
176153,96409,VSD,6
176154,96409,ASO,7
176155,96409,ATG,8
176156,96409,THS,9
176157,96409,KE,10
176158,96409,OMB,11
176159,96409,KSRA,12
176160,96501,TLA,1
176161,96501,KDV,2
176162,96501,VSD,3
176163,96501,ASO,4
176164,96502,ASO,1
176165,96502,VSD,2
176166,96502,KDV,3
176167,96502,TLA,4
176168,96502,KYN,5
176169,96503,KYN,1
176170,96503,SHAD,2
176171,96503,ABY,3
176172,96503,TLA,4
176173,96503,KDV,5
176174,96503,VSD,6
176175,96503,ASO,7
176176,96504,ASO,1
176177,96504,VSD,2
176178,96504,KDV,3
176179,96504,TLA,4
176180,96504,KYN,5
176181,96505,KYN,1
176182,96505,SHAD,2
176183,96505,ABY,3
176184,96505,TLA,4
176185,96505,KDV,5
176186,96505,VSD,6
176187,96505,ASO,7
176188,96506,ASO,1
176189,96506,VSD,2
176190,96506,KDV,3
176191,96506,TLA,4
176192,96506,KYN,5
176193,96507,KYN,1
176194,96507,SHAD,2
176195,96507,ABY,3
176196,96507,TLA,4
176197,96507,KDV,5
176198,96507,VSD,6
176199,96507,ASO,7
176200,96508,ASO,1
176201,96508,VSD,2
176202,96508,KDV,3
176203,96508,TLA,4
176204,96508,KYN,5
176205,96509,KYN,1
176206,96509,SHAD,2
176207,96509,ABY,3
176208,96509,TLA,4
176209,96509,KDV,5
176210,96509,VSD,6
176211,96509,ASO,7
176212,96510,ASO,1
176213,96510,VSD,2
176214,96510,KDV,3
176215,96510,TLA,4
176216,96510,KYN,5
176217,96511,KYN,1
176218,96511,SHAD,2
